Information Under Heading,Block,,Jawhar,Vikramgad,Wada,Junnar,Mokhada,Palghar,Sangamner,Akole,Jhadol,Aaspur,Kusalgarh,Bagidora,Talwara-Banswara,Kishanganj,Baran,Antah,Pratapgarh,Begun,Mandalgarh,Mandal,Gogunda,Kumbhalgarh,Pati,Niwali,Barwani,Rajpur,Sendhwa,Zhirniya,Pandhana,Khalwa,Bichiya,Mandla,Ghughri,Tirla,Nalcha,Dhar,Sardarpur,Kukshi,Ranapur,Jhabua,Meghnagar,Thandla,Rama,Burhar,Kotma,Sohagpur,Gohparu,Badnawar,Petlawad,Chicholi,Betul,Athner,Shahpur,Ghoda Dongri,Kundra,Jeypore,Bariguma,Kotapad,Baipariguda,Nabarangpur,Papadahandi,Kosagumda,Bandhugaon,Dasmantpur,Koraput,Lamtaput,Laxmipur,Nandapur,Narayanpatna,Potangi,Semiliguda,Sunabeda NAC,Mawai,Bijadandi,Narayanganj,Niwas,Mohgaon,Beohari,Jaisinghnagar,Bhainsdehi,Bhimpur,Multai,Amla,Prabhat Pattan,Choti Sarvan,Ghatol,Pipalkhoont,Garhi,Surgana,Trimbak,Peint,Igatpuri,Dabugam,Nandahandi,Tentulikhunti,Jharigam,Umerkote,Boriguma
Contribution to local Economy : Employment & Income Generated,Distributor 9,Age,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,24,,NA,NA,NA,NA,,24,,23,NA,,NA,NA,,NA,,,,,,35,,23,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 9,Qualification,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,NA,NA,NA,NA,,12th,,10th,NA,,NA,NA,,NA,,,,,,HSC,,M.Sc,BA,BBA,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 10,Name,,,,,,,,,,,,,,,,,,,,,,,Mr. Shriram Dawar,,,,,Mr. Rama Kuswe,,Mr. Manoj Suchar,Mr. Sanjay Mishra,Mr. Shorav,,,Mr. Ramprashad Chouhan,,Mr. Mukesh Sigar,Mr. Ajay Sen ,,,Mr. Sahu Muniya,,,,,,,,Mr. Bharat  Pargi,,,Mr. Sagar Padlak,Mr. Shiv Nath Markam,,,,,,,,,,,,Uday Bhatra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 10,Gender,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male,Male,Male,,,Male,,Male,Male,,,Male,,,,,,,,Male,,,Male,Male,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 10,Age,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,25,,NA,NA,NA,,,24,,24,NA,,,NA,,,,,,,,35,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 10,Qualification,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,NA,NA,NA,,,BE,,10,NA,,,NA,,,,,,,,HSC,,,12th,BA,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 11,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Pandey Parte,,Mr. Deepak,,,Mr. Madan,,Mr. Rohit Singar,Mr.Sandeep Tagore,,,Mr. Ramesh Meda,,,,,,,,Mr. Aklesh Pargi,,,Mr. Dharam Raj,Mr. Dileep Yadav,,,,,,,,,,,,Arjun Khora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 11,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,,,Male,,Male,Male,,,Male,,,,,,,,Male,,,Male,Male,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 11,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,22,,20,NA,,,NA,,,,,,,,30,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 11,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,BA,,10th,NA,,,NA,,,,,,,,BA,,,12th,BA,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 12,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Pratap Baghel,,Mr. Ashish,,,Mr. Vinod Chouhan,,Mr. Umarav Pal,,,,Mr. Okar Ganava,,,,,,,,Mr. Mohan Makwana,,,,,,,,,,,,,,,,Dibyjyoti Amulyban Khora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 12,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Male,,,Male,,Male,,,,Male,,,,,,,,Male,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 12,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,23,,27,,,,NA,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 12,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,,,10th,,BA,,,,NA,,,,,,,,BA,,,,,,,,,,,,,,,,Diploma+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 13,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Rajesh Dev,,,,,Mr. Manoj Chouhan,,Mr. Chaviraj Sharma,,,,Mr. Mahesh Verma,,,,,,,,Mr. Jayntilal Patidar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 13,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male,,,,Male,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 13,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,24,,24,,,,NA,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 13,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,12th,,M.com,,,,NA,,,,,,,,12th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 14,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Rajesh Dhurve,,,,,Mr. Nishan Daaman,,Mr. Yogesh Patel,,,,Mr. Raunak Nalwaya,,,,,,,,Mr. Bharat Patidar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 14,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male,,,,Male,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 14,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,28,,22,,,,NA,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 14,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,12th,,M.com,,,,NA,,,,,,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 15,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Ramprasad,,,,,Mr. Bhupendra Shrama,,,,,,Mr. Pankaj Dodiyar,,,,,,,,Mr. Nanlal Patidar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 15,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,,,,,Male,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 15,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,24,,,,,,NA,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 15,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,B.com,,,,,,NA,,,,,,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 16,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Shivam Tak,,,,,Mr. Akshay Chouhan,,,,,,Mr. Manoj Patidar,,,,,,,,Mr. Kalu Singh Makwana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 16,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,,,,,Male,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 16,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,24,,,,,,NA,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 16,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,BE,,,,,,NA,,,,,,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 17,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Sunil Devrale,,,,,Mr. Jeevan Choudary,,,,,,Mr. Prem Sunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 17,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 17,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,24,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 17,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,BA,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 18,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Tulasiram Kasde,,,,,,,,,,,Mr. Bhura Makwana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 18,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 18,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 18,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 19,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Vijat Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 19,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 19,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 19,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 1,Name,Chander Sakharam Raut,Ankush Ramesh Khanjode,Mr. Parehs Pundalik Sonawane,,,Mr. Yogesh Dhotre,Mr. Ganesh Ramdas Fargade,Mr. Yogesh Tukaram Hile,Mr. Bhanupratp Singh Shekhawat,,Mr. Kamlesh Machar,,,Mr. Mukesh Kumar Raidas,Mr. Giriraj Meena,Mr. Lokesh Gochar,Mr. Shyamlal Meena,Mr. Prakash Chandra Dhakad,Mr. Khemraj Meena,Mr. Chhotusing Chundavat,Mr. Ambalal Garasiya,Mr. Bansilal Bhanwarlal Prajapat,Mr. Arun Arya,Mr. Virendra Davar,Mr. Manish Patidar,,Mr. Vaseem Cori,Mr. Mehtab Narwe,Mr. Yogesh Bhomare,Mr. Sunil Devrale,Mr. Rajneesh Kumar Patel ,Mr. Nilesh Kumar Dubey,Mr. Gulab Singh Ulke,Mr. Vikash Mukati,Mr. Bhupendra Sharma,Mr. Ramdev Patel,Mr. Nemalal  Satpuda,Mr. Sandeep tagore,,Mr. Pushpendra Barman,Mr. Umesh Barmaniya,Mr. Mahesh Varma,Mr. Raju Damor,Mr. Jogesh Shukla,Mr. Ashish Kumat,Mr. Nilesh Kachhar,Mr. Praveen Kumar Tripathi,Mr. Kamlesh Rajawat,Mr. DaveshTrivedi,Mr. Satish Marskole,Mrs. Monica Adlak,Mr. Indradev Kavadkar,Mr. Deepak Rathore,Mrs. Yashoda Chapre,Mr. Mithun Sahu,PADMAN JANI,Mr. Padman Jani,Mr. Balram Bhatara,Mr. Sushant Singarbi,,,Mr. Khageswar,,,Dandakarna Turuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 1,Gender,Male,Male,Male,,,Male,Male,Male,Male,,Male,,,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Feamle,Male,Male,Female,Male,Male,Male,Male,Male,,,Male,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 1,Age,NA,,27,,,21,32,21,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 1,Qualification,11 th,,HSC,,,S.Y.B.A,BA,NA,M.A.,,BA,,,"BA. ,B.ED",12th,BA,10th,5th,BA,12th,B.A.,11th,8th,5th,PG,,12th,NA,B.E.,12th,8th,BA,12th,12th,10th,12th,10th,12th,,10th &ITI,B.com/ITI (COE),B.A.,12th,B.A.,BA,12th,12th,8th,B.com,B.Sc,B.A.,B.com,12th,8th,9th,9,9th,9th,12th,,,Inter,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 1,Period of Operation,Sept14-Dec15,14-Sep,,,,,Oct.14 to Dec.15,Oct.14 to Dec.15,Dec.14 to June.15,,Dec.14 to Dec.15,,,Dec.14 to Dec.15,Feb.15 to Dec.15,Feb.15 to Dec.15,Oct.14 to Dec.15,Nov.14 to Dec.15,Nov.14 to Dec.15,Dec.14 to Dec.15,Oct.14 to Dec.15,Jan.15 to Dec.15,Sept.14 to Dec.15,Sept.14 to Dec.15,Jan.15 to Dec.15,,Oct.14 to Jan.15,Oct.14 to Dec.15,Jan.15 to June.15,Feb.15 to July.15,Jan.15 to Dec.15,Oct.14 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Jun.15,Dec.14 to Dec.15,Jan.15 to Dec.15,Jan.15 to Dec.15,,Dec.15 to Feb.15,Dec.14 to Feb.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Oct.14 to Dec.15,Oct.15 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Apl.15 to Dec.15,Jan.15 to Dec.15,,Oct.14 to Dec.15,Oct.14 to Dec.15,Oct.14 to Dec.16,Oct.14 to Dec.15,Dec.14 to Dec.15,,Dec.14 to Jul.15,Dec.14 to Jul.15,Dec.14 to Dec.15,,,Dec.14 to Aug.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 2,Name,Ganesh Kama Potinde,Nilesh Ramchandra Jadhav,Mr. Damodar Narayn Mali,,,Mr. Aiyaz Khan ,Mr. Nitin Balasaheb Walunj ,Mr. Nivrutti Namdev Walekar,Mr.Premchand  Kapaya,,MR. Jeetmal & Gyansingh Mavi ,,,Mr. Mukesh Goswami,,Mr. Hari Om  Arwal,Mr. Mahesh Bairagi,Mr. Shobhalal Dhakad,Bherulal Bheel,Mr. Sairmal Prajapat,Mr. Mohanlal Gameti,Mr. Jitendra Ameta,Mr. Remsingh Jamare,Mr. Dinesh Barde,Mr. Radheshyamn Rathod,,Mis. Chanda kishan Panwar,Mr. Rakesh Jaiswal,Mr. Karan Piplode,Mr. Manoj ueke,Mr. Sadeep Patel,Mr. Suresh Kumar ,Mr. LockShay Markam,Mr. Haresing Bagel,Mr. Balram Ginava,Mr. Sunil Patel,Mr. Pawan Chawda,Mr. Manoj Bhawasar,,Mr. Mphan Damor,Mr. Reluya Vasuniya,Mr. Dinehs Maida,Mr. Ramesh Bamniya,Mr. Ishrar Ali,Mr. Rohit Gupta,Mr. Shivkumar Begga,Mr. Vijay Kumar Gupta,Mr. Kailash Patidar,Mr. Shravan Patidar,,Mr. Govind Nagvanshi,Mr. Rupesh Sakare,Mr. Ashish Shahu,Mr. Lakhan Salam,Mr. Nupendra NAg,JYOTI PANDA,,Mr. Krishna Harijan,Mr. Trinath Bundagudia,Mr. Kailash Bhatra,,Mr. KArunakar Tani,,,Ahari Jani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 2,Gender,Male,Male,Male,,,Male,Male,Male,Male,,Male,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Feamale,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Male,Female,,Male,Male,Male,,Male,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 2,Age,NA,,NA,,,23,21,25,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 2,Qualification,NA,,7th,,,NA,NA,NA,12th,,10th,,,10th,,NA,12th,10th,8th,8th,12th,BA,8th,M.S.W.,10th,,12th,NA,7th,7th,12th,BA,BA,10th,12th,Polytechnic (Mechatronics),B.A. & D.C.A,12th,,M.A.,B.com,10th,10th,12th,BA,12th,B.A.,12th,10th,,12th,B.Sc,BBA,10th,Graduate,2+,,Inter,Inter,10th,,10th,,,B.Com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 2,Period of Operation,14-Sep,Sept14-Dec15,,,,,Oct.14 to Mar.15,Oct.14 to Dec.15,Dec.14 to Dec.15,,Dec.14 to Dec.15,,,Feb.15 to Dec.15,,June.15 to Dec.15,Oct.14 to May.15,Nov.14 to Dec.15,Nov.14 to Dec.15,Dec.14 to Jan.15,Oct.14 to Dec.15,Jan.15 to Dec.15,Sept.14 to Dec.15,Sept.14 to March.15,Jan.15 to Dec.15,,Dec.14 to Dec.15,Oct.14 to Dec.15,July.15 to Dec.15,Aug.15 to Nov.15,Jan.15 to Dec.15,Oct.14 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Jan.15 to Dec.15,Jan.15 to Dec.15,,Mar.15 to Dec.15,Mar.15 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Oct.14 to Dec.15,Oct.15 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Apl.15 to Dec.15,Jan.15 to Dec.15,Dec.14 to Dec.15,Oct.14 to Dec.15,Oct.14 to Dec.15,Oct.14 to Dec.16,Oct.14 to Dec.15,Feb.15 to Dec.15,,,Mar.15 to Dec.15,Feb.15 to Dec.15,Dec.14 to Jul.15,,Feb.15 to Dec.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 3,Name,Pankaj Ganpat Mahale,Namdeo Kashinath Bhurkut,Mr. Vivek Jadhav,,,,Mr. Poramod Havsahiram Ghode,Mr. Ganesh Shravna Bhangare,Mr. Punaram Vadera,,Mr. Badamilal Katara,,,Mr. Jankilal Khuswah,,,Mr. Pushkar Lal Meena,Mr. Ashish Kumar Nahar,Mr. Narendra Sing Solanki,Mr. Naraynlal Sargara,Mr. Sandeep Meena,Mr. Shankar Singh Rathore,Mr. Mohansingh Saste,Mr. Anil Jamre,Mr.Anil Jamre,,Mr. Charandas chouhan,Mr. Bhuru More,,Mr. Hemant Badayi,Mr. Rupendra Barmaiya,Mr. Sharad Kumar Nanda,Mr. Sundarlal Yadav,Mr. Sohan Dawar,Mr. Nahar Singh,Mr. Ravindra Chouhan,Mr. Vishnu Singar,Mr. Dilip Baghe,,Mr. Anil Gundiya,Mr. Thawar Singh Bhuriya,Mr. Omprakash Gavada,Mr. Prem Sunar,Mr. Viru Jaiswal,Mr. Mohan Yadav,Mr. Shubam Shrivata,Mr. Dependra Mishra,,Mr. Ravindra Patidar,Mr. Ankit Rathore,Mr. Umesh Makode,Mr. Sagar Padlak,Miss. Pooja Shahu,Rajesh Akodiya,Mr. Purna Singarvi,,,,Mr. Suku Plai,Mr. Mitu Nayak,,Mr. Chandra Nayak,,,Lingaraj Sabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 3,Gender,Male,,Male,,,,Male,Male,Male,,Male,,,Male,,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,Female,Male,Male,,,,Male,Male,,Male,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 3,Age,NA,,34,,,,20,23,NA,,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 3,Qualification,NA,,BA,,,,H.S.C.,NA,6th,,12th,,,12th,,,10th,MA,10th,10th,STC,BA,5th,B.Sc.,B.Sc.,,12th,10th,,10th,BSC.,12th,12th,12th,12th,BA,11th,10th,,B.A.,B.A.,B.A.,12th,MSW,12th,B.A.,BA/ITI,,11th,9th,10th,B.Sc,BA,11th,Inter,,,,Inter,9th,,12th,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,SRCM 3,Period of Operation,,,,,,,Mar.15 to Dec.15,Oct.14 to Dec.15,Dec.14 to Aug.15,,Dec.14 to Dec.15,,,Feb.15 to Dec.15,,,Oct.15 to April.15,Nov.14 to Dec.15,22 Nov.14 to 30 No.14,Dec.14 to Sept.15,Oct.14 to Dec.15,Feb.15 to Dec.15,Sept.14 to Dec.15,Sept.14 to Dec.15,Jan.15 to March.15,,Dec.14 to Jan.15,Dec.14 to Dec.15,,Nov.15 to Dec.15,Jan.15 to Dec.15,Jan.15 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Jan.15 to Dec.15,Feb.15 to Dec.15,,Dec.14 to Dec.15,Dec.14 to Dec.15,Dec.14 to Dec.15,Jan.15 to Jun.15,Oct.14 to Dec.15,Dec.14 to Dec.15,Oct.14 to Dec.15,Dec.14 to Dec.15,,Jan.15 to Mar.15,Dec.14 to Dec.15,Jan.15 to Dec.15,Jan.15 to Dec.15,Oct.14 to Dec.16,Jan.15 to Dec.15,Mar.15 to Dec.15,,,,Feb.15 to Dec.15,Mar.15 to Dec.15,,Aug.15 to Dec.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
